,count,State,Users,Notes,Merge,Legacy URL,New URL,Title,Suggested Title,Jira Epic
730,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/about-wild-hogs/history-of-introduction/,nan,MDWFP - History of Introduction,nan,MDWFP-146
731,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/about-wild-hogs/additional-resources/,nan,MDWFP - Additional Resources,nan,MDWFP-146
732,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/about-wild-hogs/diet-and-feeding-habits/,nan,MDWFP - Diet and Feeding Habits,nan,MDWFP-146
733,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/about-wild-hogs/breeding-and-social-behavior/,nan,MDWFP - Breeding and Social Behavior,nan,MDWFP-146
734,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/about-wild-hogs/habitat/,nan,MDWFP - Habitat,nan,MDWFP-146
735,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/about-wild-hogs/general-description/,nan,MDWFP - General Description,nan,MDWFP-146
736,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/about-wild-hogs/diseases-and-health-risks/,nan,MDWFP - Diseases and Health Risks,nan,MDWFP-146
737,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/about-wild-hogs/damage-caused-by-wild-hogs/,nan,MDWFP - Damage Caused by Wild Hogs,nan,MDWFP-146
738,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/wild-hog-regulations-in-mississippi/,nan,MDWFP - Wild Hog Regulations in Mississippi,nan,MDWFP-146
739,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/control-efforts/,nan,MDWFP - Control Efforts,nan,MDWFP-146
740,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/control-efforts/toxicants/,nan,MDWFP - Toxicants,nan,MDWFP-146
741,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/control-efforts/shooting/,nan,MDWFP - Shooting,nan,MDWFP-146
742,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/control-efforts/trapping/,nan,MDWFP - Trapping,nan,MDWFP-146
743,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/landowner-services/,nan,MDWFP - Landowner Services,nan,MDWFP-146
744,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/habitat-and-predator-management/,nan,MDWFP - Habitat and Predator Management,nan,MDWFP-146
745,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/habitat-and-predator-management/habitat-and-predator/mississippi-outdoors-reinvigorating-a-culture/,nan,MDWFP - Mississippi Outdoors: Reinvigorating a Culture,Reinvigorating a Culture,MDWFP-146
746,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/habitat-and-predator-management/habitat-and-predator/wild-turkey-habitat-management/,nan,MDWFP - Wild Turkey Habitat Management,nan,MDWFP-146
747,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/habitat-and-predator-management/habitat-and-predator/why-is-prescribed-burning-important/,nan,MDWFP - Why is Prescribed Burning Important?,nan,MDWFP-146
748,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/faq/,nan,MDWFP - FAQ,Frequently Asked Questions,MDWFP-146
749,4,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/turkey-program,nan,MDWFP - Turkey Program,MDWFP - Wild Turkey Program,MDWFP-146
750,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/magnolia-turkey-record-db/,nan,Magnolia Turkey Record DB,Magnolia Records Turkey Database,MDWFP-146
751,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/squirrel-program/,nan,MDWFP - Squirrel Program,nan,MDWFP-146
752,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/squirrel-program/hunting-season.aspx,nan,MDWFP - Hunting Season,Squirrel Hunting Season,MDWFP-146
753,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/squirrel-program/squirrel-management-info.aspx,nan,MDWFP - Squirrel Management Info,Squirrel Management Information Resources,MDWFP-146
754,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/squirrel-program/wildlife-rehab.aspx,nan,MDWFP - Wildlife Rehab,Injured Wildlife,MDWFP-146
755,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/squirrel-program/hunter-survey.aspx,nan,MDWFP - Hunter Survey,Squirrel Hunting Trends,MDWFP-146
756,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/squirrel-program/black-squirrels.aspx,nan,MDWFP - Black Squirrels,nan,MDWFP-146
757,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/squirrel-program/squirrel-damage-management.aspx,nan,MDWFP - Squirrel Damage Management,Preventing and Controlling Damage Caused by Rabbits and Squirrels,MDWFP-146
758,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/squirrel-program/technical-assistance.aspx,nan,MDWFP - Technical Assistance,Landowner Assistance,MDWFP-146
759,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/squirrel-program/squirrel-botfly/,nan,MDWFP - Squirrel Botfly,The Squirrel Botfly,MDWFP-146
760,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/squirrel-program/public-land-hunting.aspx,nan,MDWFP - Public Land Hunting,Squirrel Hunting in Mississippi,MDWFP-146
761,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/squirrel-program/hunting-season/,nan,MDWFP - Hunting Season,Squirrel Hunting Season,MDWFP-146
762,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/squirrel-program/squirrel-management-info/ms-squirrel-species/,nan,MDWFP - MS Squirrel Species,Mississippi Squirrel Species,MDWFP-146
763,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/cwd/,nan,MDWFP - CWD,Chronic Wasting Disease Sample Process,MDWFP-146
764,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/units/ten-point-hunt-unit/,nan,MDWFP - Ten Point Hunt Unit,Phil Bryant Wildlife Management Area - Ten Point Unit,MDWFP-146
765,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/units/goose-lake-hunt-unit/,nan,MDWFP - Goose Lake Hunt Unit,Phil Bryant Wildlife Management Area - Goose Lake Unit,MDWFP-146
766,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/units/buck-bayou-hunt-unit/,nan,MDWFP - Buck Bayou Hunt Unit,Phil Bryant Wildlife Management Area - Buck Bayou Unit,MDWFP-146
767,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/units/backwoods-hunt-unit/,nan,MDWFP - Backwoods Hunt Unit,Phil Bryant Wildlife Management Area - Backwoods Unit,MDWFP-146
768,4,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/deer-program,nan,MDWFP - Deer Program,nan,MDWFP-146
769,4,In Progress,Jim,nan, ,https://www.mdwfp.com/museum/,nan,MDWFP - Museum,MDWFP Museum of Natural Science,MDWFP-149
770,5,Backlog,nan,nan, ,https://www.mdwfp.com/museum/special-exhibits/,nan,MDWFP - Special Exhibits,nan,MDWFP-149
771,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/special-exhibits/permian-monsters-exhibit/,nan,MDWFP - Permian Monsters Exhibit,Permian Monsters: Life Before the Dinosaurs,MDWFP-149
772,5,In Progress,Braden,nan, ,https://www.mdwfp.com/museum/see-visit/,https://test-mdwfp.pantheonsite.io/see-visit,MDWFP - See Visit,Visit Us,MDWFP-149
773,6,In Progress,Braden,nan, ,https://www.mdwfp.com/museum/see-visit/lefleurs-bluff-playground/,https://test-mdwfp.pantheonsite.io/museum/see-visit/lefleurs-bluff-playground,MDWFP - LeFleur's Bluff Playground,LeFleur's Bluff Education & Tourism Complex (LBC),MDWFP-149
774,7,In Progress,Braden,nan, ,https://www.mdwfp.com/museum/see-visit/lefleurs-bluff-playground/the-den/,https://test-mdwfp.pantheonsite.io/museum/see-visit/lefleurs-bluff-playground,MDWFP - The Den,Rental Area in the LeFleur's Bluff Complex,MDWFP-149
775,7,In Progress,Braden,nan, ,https://www.mdwfp.com/museum/see-visit/lefleurs-bluff-playground/spotters-adventure-club/,https://test-mdwfp.pantheonsite.io/museum/see-visit/lefleurs-bluff-playground,MDWFP - Spotter's Adventure Club,About Spotter's Adventure Club,MDWFP-149
776,7,In Progress,Braden,nan, ,https://www.mdwfp.com/museum/see-visit/lefleurs-bluff-playground/spotters-adventure-trail/,https://test-mdwfp.pantheonsite.io/museum/see-visit/lefleurs-bluff-playground,MDWFP - Spotter's Adventure Trail,nan,MDWFP-149
777,7,In Progress,Braden,nan, ,https://www.mdwfp.com/museum/see-visit/lefleurs-bluff-playground/spotters-snack-shack/,https://test-mdwfp.pantheonsite.io/museum/see-visit/lefleurs-bluff-playground,MDWFP - Spotter's Snack Shack,nan,MDWFP-149
778,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/see-visit/about-us/,nan,MDWFP - About Us,nan,MDWFP-149
779,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/see-visit/volunteer/,nan,MDWFP - Volunteer,Volunteer Information,MDWFP-149
780,6,Backlog,Braden,nan, ,https://www.mdwfp.com/museum/see-visit/admission-directions/,nan,MDWFP - Admission / Directions,Admission and Directions,MDWFP-149
781,6,In Progress,Braden,nan, ,https://www.mdwfp.com/museum/see-visit/dragonfly-shop/,nan,MDWFP - Dragonfly Shop,Dragonfly Shoppe,MDWFP-149
782,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/see-visit/ongoing-events/,nan,MDWFP - Ongoing Events,nan,MDWFP-149
783,6,In Progress,Braden,nan, ,https://www.mdwfp.com/museum/see-visit/dinosaur-trail/,nan,MDWFP - Dinosaur Trail,Explore the Museum's New Dinosaur Trail,MDWFP-149
784,6,Backlog,Braden,nan, ,https://www.mdwfp.com/museum/see-visit/lefleur-museum-district/,nan,MDWFP - LeFleur Museum District,About the LeFleur Museum District (LMD),MDWFP-149
785,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/see-visit/history/,nan,MDWFP - History,Museum History,MDWFP-149
786,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/see-visit/the-latest/,nan,MDWFP - The Latest,nan,MDWFP-149
787,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/see-visit/birthday-parties/,nan,MDWFP - Birthday Parties,Schedule a Birthday Party at the Museum,MDWFP-149
788,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/see-visit/group-tours/,nan,MDWFP - Group Tours,nan,MDWFP-149
789,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/see-visit/playground-info/,nan,MDWFP - Playground Info,LeFleur's Bluff Playground Information,MDWFP-149
790,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/see-visit/exhibits/,nan,MDWFP - Exhibits,Museum Exhbits,MDWFP-149
791,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/see-visit/area-attractions/,nan,MDWFP - Area Attractions,nan,MDWFP-149
792,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/see-visit/media-news/,nan,MDWFP - Media / News,nan,MDWFP-149
793,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/see-visit/media-news/press-information/,nan,MDWFP - Press Information,nan,MDWFP-149
794,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/see-visit/for-families/,nan,MDWFP - For Families,nan,MDWFP-149
795,5,In Progress,Sarah P,nan, ,https://www.mdwfp.com/museum/calendar/,nan,MDWFP - Calendar,nan,MDWFP-149
796,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/calendar/world-snake-day-2023/,nan,MDWFP - WORLD SNAKE DAY 2023,World Snake Day!,MDWFP-149
797,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/calendar/water-journey-festival-2023/,nan,MDWFP - Water Journey Festival 2023,nan,MDWFP-149
798,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/calendar/summer-teacher-workshops-2023/,nan,MDWFP - Summer Teacher Workshops 2023,July 17-21 Teacher Workshops,MDWFP-149
799,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/calendar/brownie-bugs-badge/,nan,MDWFP - Brownie Bugs Badge,Brownie Bugs Badge Workshop,MDWFP-149
800,5,Backlog,nan,nan, ,https://www.mdwfp.com/museum/learn-teach/,nan,MDWFP - Learn Teach,Education,MDWFP-149
801,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/learn-teach/camps/,nan,MDWFP - Camps,Summer Camps,MDWFP-149
802,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/learn-teach/camps/camp-middle-and-high-school/,nan,MDWFP - Camp: Middle and High School,Summer Camp: Middle School and Up,MDWFP-149
803,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/learn-teach/camps/camp-prek3-grade-6/,nan,MDWFP - Camp: PreK3 - Grade 6,Summer Camp: Pre-K - Grade 6,MDWFP-149
804,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/learn-teach/camps/camps-across-the-state/,nan,MDWFP - Camps: Across the State,Summer Camps Across the State,MDWFP-149
805,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/learn-teach/for-teachers/,nan,MDWFP - For Teachers,nan,MDWFP-149
806,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/learn-teach/learning-facilities/,nan,MDWFP - Learning Facilities,nan,MDWFP-149
807,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/learn-teach/education-resources/,nan,MDWFP - Education Resources,nan,MDWFP-149
808,5,Backlog,nan,nan, ,https://www.mdwfp.com/museum/learn-teach/field-trips,nan,MDWFP - Field Trips,nan,MDWFP-149
809,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/learn-teach/preschool-room/,nan,MDWFP - Preschool Room,nan,MDWFP-149
810,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/learn-teach/scouts/,nan,MDWFP - Scouts,nan,MDWFP-149
811,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/learn-teach/camp-counselor-program/,nan,MDWFP - Camp Counselor Program,"""Spotter's Discovery Summer Camps"" - Volunteer Counselor Program Application",MDWFP-149
812,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/learn-teach/kids-corner/,nan,MDWFP - Kids Corner,nan,MDWFP-149
813,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/learn-teach/statewide-outreach/,nan,MDWFP - Statewide Outreach,nan,MDWFP-149
814,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/learn-teach/field-trips/,nan,MDWFP - Field Trips,nan,MDWFP-149
815,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/learn-teach/field-trips/types-of-trips/,nan,MDWFP - Types Of Trips,nan,MDWFP-149
816,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/learn-teach/field-trips/making-reservations/,nan,MDWFP - Making Reservations,nan,MDWFP-149
817,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/learn-teach/field-trips/preparing-students/,nan,MDWFP - Preparing Students,nan,MDWFP-149
818,5,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/,nan,MDWFP - Seek Study,Science,MDWFP-149
819,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/science-resources/,nan,MDWFP - Science Resources,nan,MDWFP-149
820,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/science-resources/endangered-species/,nan,MDWFP - Endangered Species,nan,MDWFP-149
821,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/science-resources/invasive-species/,nan,MDWFP - Invasive Species,nan,MDWFP-149
822,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/permits/,nan,MDWFP - Permits,nan,MDWFP-149
823,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/permits/wildlife-rehabilitation/,nan,MDWFP - Wildlife Rehabilitation,nan,MDWFP-149
824,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/permits/scientific-collecting/,nan,MDWFP - Scientific Collecting,nan,MDWFP-149
825,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/permits/captive-propagation/,nan,MDWFP - Captive Propagation,nan,MDWFP-149
826,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/state-wildlife-action-plan/,nan,MDWFP - State Wildlife Action Plan,"Help Us Update the ""Mississippi State Wildlife Action Plan (SWAP)"" for 2025!",MDWFP-149
827,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/mmns-technical-reports/,nan,MDWFP - MMNS Technical Reports,Mississippi Museum of Natural Science Technical Reports,MDWFP-149
828,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/research/,nan,MDWFP - Research,nan,MDWFP-149
829,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/research/fishes/,nan,MDWFP - Fishes,nan,MDWFP-149
830,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/research/plants/,nan,MDWFP - Plants,nan,MDWFP-149
831,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/research/amphibians-reptiles/,nan,MDWFP - Amphibians & Reptiles,nan,MDWFP-149
832,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/research/freshwater-invert/,nan,MDWFP - Freshwater Invert,Freshwater Invertebrates,MDWFP-149
833,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/research/birds/,nan,MDWFP - Birds,nan,MDWFP-149
834,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/research/paleontology/,nan,MDWFP - Paleontology,nan,MDWFP-149
835,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/research/molecular-lab/,nan,MDWFP - Molecular Lab,Mississippi Museum of Natural Science Conservation Genetics Lab,MDWFP-149
836,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/research/mammals/,nan,MDWFP - Mammals,nan,MDWFP-149
837,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/natural-heritage-program/,nan,MDWFP - Natural Heritage Program,nan,MDWFP-149
838,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/natural-heritage-program/request-natural-heritage-information/,nan,MDWFP - Request Natural Heritage Information,nan,MDWFP-149
839,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/natural-heritage-program/about-our-database/,nan,MDWFP - About Our Database,About Our Natural Heritage Database,MDWFP-149
840,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/natural-heritage-program/rank-status-definitions/,nan,MDWFP - Rank & Status Definitions,nan,MDWFP-149
841,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/natural-heritage-program/natural-areas-registry/,nan,MDWFP - Natural Areas Registry,nan,MDWFP-149
842,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/natural-heritage-program/nhp-online-data/,nan,MDWFP - NHP Online Data,nan,MDWFP-149
843,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/biological-collections/,nan,MDWFP - Biological Collections,nan,MDWFP-149
844,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/biological-collections/birds/,nan,MDWFP - Birds,nan,MDWFP-149
845,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/biological-collections/paleontology/,nan,MDWFP - Paleontology,nan,MDWFP-149
846,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/biological-collections/amphibians-reptiles/,nan,MDWFP - Amphibians & Reptiles,nan,MDWFP-149
847,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/biological-collections/insects/,nan,MDWFP - Insects,nan,MDWFP-149
848,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/biological-collections/search-collections/,nan,MDWFP - Search Collections,Search Collections,MDWFP-149
849,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/biological-collections/mammals/,nan,MDWFP - Mammals,nan,MDWFP-149
850,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/biological-collections/history-of-collections/,nan,MDWFP - History of Collections,nan,MDWFP-149
851,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/biological-collections/fishes/,nan,MDWFP - Fishes,nan,MDWFP-149
852,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/biological-collections/freshwater-invert/,nan,MDWFP - Freshwater Invert,Freshwater Invertebrates,MDWFP-149
853,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/biological-collections/plants/,nan,MDWFP - Plants,nan,MDWFP-149
854,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/biological-collections/value-of-collections/,nan,MDWFP - Value of Collections,nan,MDWFP-149
855,7,Backlog,nan,nan, ,https://www.mdwfp.com/museum/seek-study/biological-collections/bioacoustics-collection/,nan,MDWFP - Bioacoustics Collection,nan,MDWFP-149
856,5,Backlog,nan,nan, ,https://www.mdwfp.com/museum/get-museum-event-info-news/,nan,MDWFP - Get Museum Event Info & News,Get Museum Event Information & News,MDWFP-149
857,4,Backlog,nan,nan, ,https://www.mdwfp.com/museum/bulletin-board,nan,MDWFP - Bulletin Board,nan,MDWFP-149
858,5,Backlog,nan,nan, ,https://www.mdwfp.com/museum/faq/,nan,MDWFP - FAQ,nan,MDWFP-149
859,5,Backlog,nan,nan, ,https://www.mdwfp.com/museum/nhposdb/,nan,MDWFP - NHPOSDB,nan,MDWFP-149
860,5,Backlog,nan,nan, ,https://www.mdwfp.com/museum/bulletin-board/,nan,MDWFP - Bulletin Board,nan,MDWFP-149
861,5,Backlog,nan,nan, ,https://www.mdwfp.com/museum/join-support/,nan,MDWFP - Join Support,Membership,MDWFP-149
862,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/join-support/donors-sponsors/,nan,MDWFP - Donors Sponsors,Donors & Sponsors,MDWFP-149
863,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/join-support/join/,nan,MDWFP - Join,Become a Member,MDWFP-149
864,6,Backlog,nan,nan, ,https://www.mdwfp.com/museum/join-support/benefits/,nan,MDWFP - Benefits,Membership Benefits,MDWFP-149
865,4,Backlog,nan,nan, ,https://www.mdwfp.com/umbraco/,nan,Umbraco,nan,MDWFP-149
866,3,Backlog,nan,nan, ,https://www.mdwfp.com/ms-outdoors.aspx,nan,MDWFP - MS Outdoors,Mississippi Outdoors,nan
867,4,Backlog,nan,nan, ,https://www.mdwfp.com/aims/,nan,MDWFP - AIMS,Archery in Mississippi Schools,nan
868,5,Backlog,nan,nan, ,https://www.mdwfp.com/aims/beyond-aims/,nan,MDWFP - Beyond AIMS,nan,nan
869,5,Backlog,nan,nan, ,https://www.mdwfp.com/aims/how-to-get-started/,nan,MDWFP - How To Get Started,nan,nan
870,5,Backlog,nan,nan, ,https://www.mdwfp.com/aims/instructor-training/,nan,MDWFP - Instructor Training,nan,nan
871,5,Backlog,nan,nan, ,https://www.mdwfp.com/aims/benefits-of-aims/,nan,MDWFP - Benefits of AIMS,nan,nan
872,5,Backlog,nan,nan, ,https://www.mdwfp.com/aims/tournament-registration/,nan,MDWFP - Tournament Registration,nan,nan
873,5,Backlog,nan,nan, ,https://www.mdwfp.com/aims/coaches/,nan,MDWFP - Coaches,nan,nan
874,5,Backlog,nan,nan, ,https://www.mdwfp.com/aims/x-treme/,nan,MDWFP - X-TREME,nan,nan
875,5,Backlog,nan,nan, ,https://www.mdwfp.com/aims/is-archery-safe/,nan,MDWFP - Is Archery Safe,nan,nan
876,5,Backlog,nan,nan, ,https://www.mdwfp.com/aims/faq/,nan,MDWFP - FAQ,Frequently Asked Questions,nan
877,5,Backlog,nan,nan, ,https://www.mdwfp.com/aims/2022-all-stars/,nan,MDWFP - 2022 All Stars,nan,nan
878,5,Backlog,nan,nan, ,https://www.mdwfp.com/aims/aims-all-state-score/,nan,MDWFP - AIMS All State Score,nan,nan
879,4,Backlog,nan,nan, ,https://www.mdwfp.com/nmfh/,nan,MDWFP - NMFH,Bob Tyler Fish Hatchery,nan
880,5,Blocked,Sarah P,nan, ,https://www.mdwfp.com/nmfh/visitor-centeradmission/,https://test-mdwfp.pantheonsite.io/fishing-boating/visitor-education-center,MDWFP - Visitor Center/Admission,nan,nan
881,6,Backlog,nan,nan, ,https://www.mdwfp.com/nmfh/visitor-centeradmission/enid-lake/,nan,MDWFP - Enid Lake,Open question about lake naming,nan
882,6,Backlog,nan,nan, ,https://www.mdwfp.com/nmfh/visitor-centeradmission/comments/,nan,MDWFP - Comments,See what people are saying about the North Mississippi Fish Hatchery Visitor Education Center,nan
883,5,Backlog,nan,nan, ,https://www.mdwfp.com/nmfh/native-habitat/,nan,MDWFP - Native Habitat,nan,nan
884,6,Backlog,nan,nan, ,https://www.mdwfp.com/nmfh/native-habitat/fringe-tree/,nan,MDWFP - Fringe Tree,Mississippi Native: Fringe Tree,nan
885,6,Backlog,nan,nan, ,https://www.mdwfp.com/nmfh/native-habitat/woolly-rose-mallow/,nan,MDWFP - Woolly Rose Mallow,Mississippi Native: Woolly Rose Mallow,nan
886,6,Backlog,nan,nan, ,https://www.mdwfp.com/nmfh/native-habitat/spiderwort/,nan,MDWFP - Spiderwort,Mississippi Native: Spiderwort,nan
887,6,Backlog,nan,nan, ,https://www.mdwfp.com/nmfh/native-habitat/weeping-yaupon-holly/,nan,MDWFP - Weeping Yaupon Holly,Mississippi Native: Weeping Yaupon Holly,nan
888,6,Backlog,nan,nan, ,https://www.mdwfp.com/nmfh/native-habitat/sweetbay-magnolia/,nan,MDWFP - Sweetbay Magnolia,Mississippi Native: Sweetbay Magnolia,nan
889,6,Backlog,nan,nan, ,https://www.mdwfp.com/nmfh/native-habitat/muhly-grass/,nan,MDWFP - Muhly Grass,Mississippi Native: Muhly Grass,nan
890,6,Backlog,nan,nan, ,https://www.mdwfp.com/nmfh/native-habitat/possumhaw-holly/,nan,MDWFP - Possumhaw Holly,Mississippi Native: Possumhaw Holly,nan
891,6,Backlog,nan,nan, ,https://www.mdwfp.com/nmfh/native-habitat/coral-honeysuckle/,nan,MDWFP - Coral Honeysuckle,Mississippi Native: Coral Honeysuckle,nan
892,6,Backlog,nan,nan, ,https://www.mdwfp.com/nmfh/native-habitat/bald-cypress/,nan,MDWFP - Bald Cypress,Mississippi Native: Bald Cypress,nan
893,6,Backlog,nan,nan, ,https://www.mdwfp.com/nmfh/native-habitat/arrowwood/,nan,MDWFP - Arrowwood,Mississippi Native: Arrowwood,nan
894,6,Backlog,nan,nan, ,https://www.mdwfp.com/nmfh/native-habitat/oakleaf-hydrangea/,nan,MDWFP - Oakleaf Hydrangea,Mississippi Native: Oakleaf Hydrangea,nan
895,6,Backlog,nan,nan, ,https://www.mdwfp.com/nmfh/native-habitat/wax-myrtle/,nan,MDWFP - Wax Myrtle,Mississippi Native: Wax Myrtle,nan
896,6,Backlog,nan,nan, ,https://www.mdwfp.com/nmfh/native-habitat/shasta-daisy/,nan,MDWFP - Shasta Daisy,Mississippi Native: Shasta Daisy,nan
897,6,Backlog,nan,nan, ,https://www.mdwfp.com/nmfh/native-habitat/buckeyes/,nan,MDWFP - Buckeyes,Mississippi Native: Buckeyes,nan
